"post_url","date","tags","type","misc","misc"
"http://aacultwatch.tumblr.com/post/124397148388/multiple-personality-disorder-and-alcoholism","2015-01-18 10:45:53 GMT","[u'me', u'us', u'alcoholics anonymous', u'aacultwatch', u'cult', u'dual-disorder']","text","Multiple Personality Disorder and Alcoholism","<p>As my readers are no doubt aware, I suffer from a dual-disorder. My second disorder is multiple personality: as you can see from the way I sign “The Fellas”, and send myself lots of emails, calling myself a correspondence. This has the advantage of making me seem more than a single crank. I would ask you to bear with me, and have some tolerance for my behaviours. Remember: the only requirements for membership is a desire to stop drinking, and a willingness to do what I say!</p><p>Cheers</p><p>The Fellas (Friends of Alcoholics Anonymous)</p>"
"http://jordynashlee.tumblr.com/post/124358062535/12-step-eight-ball","2015-07-17 22:27:45 GMT","[u'a suggestion', u'aa', u'alcoholics anonymous', u'soberlife', u'sober humor']","photo","[{u'caption': u'', u'original_size': {u'url': u'http://40.media.tumblr.com/b162491f7e2a1c2e32ba0ace8ed3c844/tumblr_nrnl29yc7f1rij6uio1_1280.jpg', u'width': 960, u'height': 1280}, u'alt_sizes': [{u'url': u'http://40.media.tumblr.com/b162491f7e2a1c2e32ba0ace8ed3c844/tumblr_nrnl29yc7f1rij6uio1_1280.jpg', u'width': 960, u'height': 1280}, {u'url': u'http://36.media.tumblr.com/b162491f7e2a1c2e32ba0ace8ed3c844/tumblr_nrnl29yc7f1rij6uio1_500.jpg', u'width': 500, u'height': 667}, {u'url': u'http://40.media.tumblr.com/b162491f7e2a1c2e32ba0ace8ed3c844/tumblr_nrnl29yc7f1rij6uio1_400.jpg', u'width': 400, u'height': 533}, {u'url': u'http://41.media.tumblr.com/b162491f7e2a1c2e32ba0ace8ed3c844/tumblr_nrnl29yc7f1rij6uio1_250.jpg', u'width': 250, u'height': 333}, {u'url': u'http://36.media.tumblr.com/b162491f7e2a1c2e32ba0ace8ed3c844/tumblr_nrnl29yc7f1rij6uio1_100.jpg', u'width': 100, u'height': 133}, {u'url': u'http://41.media.tumblr.com/b162491f7e2a1c2e32ba0ace8ed3c844/tumblr_nrnl29yc7f1rij6uio1_75sq.jpg', u'width': 75, u'height': 75}]}]","<p>12 step eight ball.</p>"
"http://sunflower1forever.tumblr.com/post/124349314132/so-people-tell-me-im-being-selfish-that-grieving","2015-07-17 20:17:14 GMT","[u'grief', u'grieving', u'normal', u'alcoholics anonymous', u'sobriety', u'personal', u'text post', u'July 2015', u'2015', u'7.17.15', u'emotions', u'response', u'guide to how to treat someone grieving', u""don't be a douche""]","text","","<p>So people tell me I’m being selfish, that grieving is selfish. They think it’s wallowing in self pity. They think that 3 months is more than enough time to have life bounce back to normal. This was my response after some initial confusion and anger:</p><p>As far as I&rsquo;m concerned, there is nothing &ldquo;normal&rdquo; about losing a parent. We only lose two in a lifetime, and that is if we are lucky enough to have two. Each person&rsquo;s journey is different, and it&rsquo;s invalidating to have people tell me that I am selfish, or that it&rsquo;s a good thing I didn&rsquo;t have to go through such and such.</p><p>Yes. I&rsquo;m grateful I had time with my mom before she passed away, and I&rsquo;m thankful to have been there for her sober. I do not have to carry the regret of being inebriated when she died, but the rest of it does not make it any easier for me to grieve.</p><p>This is about more than just losing someone I love. It&rsquo;s also about losing a part of my soul and transforming once again into that metaphorical butterfly. My mother was a huge part of my life for 27, almost 28 years. 3 months of grieving does not compare to the pain of loss I feel. I could get drunk and numb myself up.</p><p>OR, I can cry my bloody eyes out, scream at the wall, curl up in a ball and refuse to go any further for a day, get up and go to a meeting and share, share, share until I clam up in a corner. Personally, I&rsquo;d rather feel my way through it in whatever way comes to be, as long as I&rsquo;m not hurting anyone else, because that way is actually a lot less selfish than going out and getting hammered. All getting hammered ever did was cost myself, and everyone around me a whole lot of pain.</p><p>Yes, I expect there to be a point of healing, but that place starts right here where I am. Grieving.</p>"
"http://noonesaidlifewasfair.tumblr.com/post/124337949427/dread-comes-rolling-in-like-a-low-lying-fog-cold","2015-07-17 17:19:54 GMT","[u'acoa', u'adult children of alcoholics', u'aa', u'alcoholics anonymous', u'alanon', u'coa', u'children of alcoholics', u'memoir', u'currently reading', u'Mary Kate DeCraene']","quote","Dread comes rolling in like a low lying fog, cold and damp. It slowly consumes me with the feeling that something is about to go terribly wrong and leaves me teetering on the edge of insanity in anticipation. What next, dear God, what next?","Mary Kate DeCraene author of “No One Said Life Was Fair” a poignant and humorous memoir about growing up in an alcoholic family."
"http://sobersquirrel.tumblr.com/post/124328251437/hope-is-an-optimistic-attitude-of-mind-based-on-an","2015-07-17 14:38:29 GMT","[u'Alcoholics Anonymous', u'odaat', u'hope', u'recovery', u'soberity']","photo","[{u'caption': u'', u'original_size': {u'url': u'http://41.media.tumblr.com/4498ee2c8cd674fa32a9112e1892c024/tumblr_nrmzc5UJtg1u57qa0o1_1280.jpg', u'width': 1080, u'height': 1080}, u'alt_sizes': [{u'url': u'http://41.media.tumblr.com/4498ee2c8cd674fa32a9112e1892c024/tumblr_nrmzc5UJtg1u57qa0o1_1280.jpg', u'width': 1080, u'height': 1080}, {u'url': u'http://41.media.tumblr.com/4498ee2c8cd674fa32a9112e1892c024/tumblr_nrmzc5UJtg1u57qa0o1_500.jpg', u'width': 500, u'height': 500}, {u'url': u'http://41.media.tumblr.com/4498ee2c8cd674fa32a9112e1892c024/tumblr_nrmzc5UJtg1u57qa0o1_400.jpg', u'width': 400, u'height': 400}, {u'url': u'http://41.media.tumblr.com/4498ee2c8cd674fa32a9112e1892c024/tumblr_nrmzc5UJtg1u57qa0o1_250.jpg', u'width': 250, u'height': 250}, {u'url': u'http://41.media.tumblr.com/4498ee2c8cd674fa32a9112e1892c024/tumblr_nrmzc5UJtg1u57qa0o1_100.jpg', u'width': 100, u'height': 100}, {u'url': u'http://36.media.tumblr.com/4498ee2c8cd674fa32a9112e1892c024/tumblr_nrmzc5UJtg1u57qa0o1_75sq.jpg', u'width': 75, u'height': 75}]}]","<p>

<b>Hope</b> is an optimistic attitude of mind based on an expectation of positive outcomes related to events and circumstances in one&rsquo;s life or the world at large

<br/></p>"
"http://sobersquirrel.tumblr.com/post/124239863472/benefits-of-the-program","2015-07-16 13:31:21 GMT","[u'odaat', u'Alcoholics Anonymous', u'recovery', u'sobriety', u'12 steps']","photo","[{u'caption': u'', u'original_size': {u'url': u'http://36.media.tumblr.com/c2a74f1cd9387b4e974a6eb90ab750e0/tumblr_nrl1k9lWI81u57qa0o1_1280.jpg', u'width': 1200, u'height': 1200}, u'alt_sizes': [{u'url': u'http://36.media.tumblr.com/c2a74f1cd9387b4e974a6eb90ab750e0/tumblr_nrl1k9lWI81u57qa0o1_1280.jpg', u'width': 1200, u'height': 1200}, {u'url': u'http://41.media.tumblr.com/c2a74f1cd9387b4e974a6eb90ab750e0/tumblr_nrl1k9lWI81u57qa0o1_500.jpg', u'width': 500, u'height': 500}, {u'url': u'http://36.media.tumblr.com/c2a74f1cd9387b4e974a6eb90ab750e0/tumblr_nrl1k9lWI81u57qa0o1_400.jpg', u'width': 400, u'height': 400}, {u'url': u'http://41.media.tumblr.com/c2a74f1cd9387b4e974a6eb90ab750e0/tumblr_nrl1k9lWI81u57qa0o1_250.jpg', u'width': 250, u'height': 250}, {u'url': u'http://40.media.tumblr.com/c2a74f1cd9387b4e974a6eb90ab750e0/tumblr_nrl1k9lWI81u57qa0o1_100.jpg', u'width': 100, u'height': 100}, {u'url': u'http://40.media.tumblr.com/c2a74f1cd9387b4e974a6eb90ab750e0/tumblr_nrl1k9lWI81u57qa0o1_75sq.jpg', u'width': 75, u'height': 75}]}]","<p>Benefits of the program.</p>"
"http://casually-superb.tumblr.com/post/124182069889/theres-a-method-used-in-alcoholics-anonymous-that","2015-07-15 20:55:36 GMT","[u'depression', u'AA', u'alcoholics anonymous', u'motivation', u'mental health', u'mental illness', u'depressed', u'text']","text","","<p>There’s a method used in Alcoholics Anonymous that works for some, and that’s acting as if something were already true. </p><p>For example, every morning when you wake up, pop up with as much vigor as you can muster. Don’t give yourself time to dwell. Get dressed immediately. It can be for the gym or dog-walking or some other form of exercise. Or, get dressed to go to the mall, the bookstore, or the theater.</p><p>Just get dressed. Do your hair. Groom yourself attractively,<b> and do it quickly. Don’t give yourself time to talk yourself out of it.</b></p>"
"http://sociallysober.tumblr.com/post/124174167303/i-dont-know-whats-happening-to-me","2015-07-15 19:05:40 GMT","[u'alcoholic', u'alcoholism', u'alcoholics anonymous', u'al anon', u'recovery', u'sobriety', u'stereotypes']","text","I don’t know whats happening to me","<p>This afternoon, I saw an older man clearly buzzing and reeking of booze sitting on the ground in front of a liquor store with a big bag of plastic bottles. I thought about him, looking like a “classic drunk” and I thought about myself looking like some ridiculous characteur of a fashion editor. </p><p>I made eye contact and smiled and he looked visibly grateful for the acknowledgement. I said “man, it’s sure hot out, huh?” and he agreed and tipped his fucking hat at me like an old school gentleman. I smiled again and looked away and we stopped talking. <br/><br/>And its unfair.  It’s unfair that he gets judged differently than I do.  That we’re in a society that unjustly rewards and forgives some people over others. <br/><br/>And as I walked away I felt this tickling compulsion to turn back and say something to let him know I’m on his side, but just as I had the thought, this wave of fear and guilt washed over me and I quickly crossed the road and ducked into a little bistro and hit up the bathroom, and I looked at my fake, privileged, guilty,shallow, lying, angry, awful face and cried. <br/><br/>There are way too many layers to the world.<b><br/></b></p><p><b>I don’t know if I’m scared of <i>being</i> on his team, scared of <i>wanting to be</i> on his team, or scared of having someone want to<i> be on mine</i>. </b></p>"
"http://sobersquirrel.tumblr.com/post/124163988427/practice-finding-gratitude-in-the-subtle","2015-07-15 16:34:37 GMT","[u'alcoholics anonymous', u'odaat', u'sober is sexy', u'recovery', u'sobriety', u'cleanliving']","photo","[{u'caption': u'', u'original_size': {u'url': u'http://40.media.tumblr.com/37542cc19af5f87dc117ee1497abc16c/tumblr_nrjfdpThRH1u57qa0o1_1280.jpg', u'width': 1049, u'height': 1066}, u'alt_sizes': [{u'url': u'http://40.media.tumblr.com/37542cc19af5f87dc117ee1497abc16c/tumblr_nrjfdpThRH1u57qa0o1_1280.jpg', u'width': 1049, u'height': 1066}, {u'url': u'http://40.media.tumblr.com/37542cc19af5f87dc117ee1497abc16c/tumblr_nrjfdpThRH1u57qa0o1_500.jpg', u'width': 500, u'height': 508}, {u'url': u'http://41.media.tumblr.com/37542cc19af5f87dc117ee1497abc16c/tumblr_nrjfdpThRH1u57qa0o1_400.jpg', u'width': 400, u'height': 406}, {u'url': u'http://36.media.tumblr.com/37542cc19af5f87dc117ee1497abc16c/tumblr_nrjfdpThRH1u57qa0o1_250.jpg', u'width': 250, u'height': 254}, {u'url': u'http://41.media.tumblr.com/37542cc19af5f87dc117ee1497abc16c/tumblr_nrjfdpThRH1u57qa0o1_100.jpg', u'width': 100, u'height': 102}, {u'url': u'http://36.media.tumblr.com/37542cc19af5f87dc117ee1497abc16c/tumblr_nrjfdpThRH1u57qa0o1_75sq.jpg', u'width': 75, u'height': 75}]}]","<p>Practice finding gratitude in the subtle.</p>"
"http://justjeff63.tumblr.com/post/124144146222/july-15-grapevine-quote-it-is-very-difficult","2015-07-15 09:32:02 GMT","[u'aa', u'grapevine', u'sobriety', u'recovery', u'alcoholics anonymous']","quote","<p>July 15</p>

<p>Grapevine Quote</p>

<p>“It is very difficult to steer a parked car and make much progress toward any destination &hellip; In short, I had to be going somewhere before I could be guided.”</p>","“Wrinkles in My Ego,” Rochester, N.Y., October 1979<br/>
Step By Step: Real AAs, Real Recovery"
"http://sunflower1forever.tumblr.com/post/124142305192/alcohol","2015-07-15 08:40:24 GMT","[u'but for the grace of god there go i', u'alcoholics anonymous', u'sad', u'manslaughter', u'death of a child', u'aa program', u'AA', u'personal', u'text post', u'july 2015', u'2015', u'7.15.15']","text","alcohol... ?","<p>This is just too weird. Last Thursday I got into a cab, and another woman introduced herself. We were going the same place- the place I attend therapy at. For some reason she started giving me advice about alcohol even though I never mentioned my history with it. She recommended that I never drink and drive, and so then I told her that I was 2 years sober through the program. She was very happy to hear this, and even grabbed my hand. She shared with me some of her own personal history, and then also told me about some cool artsy stuff going on at the place I attend therapy at. When we parted ways, she asked me to tell my therapist hello for her, which I did.</p><p>Tonight I logged onto Facebook and found out that she&rsquo;s been charged with manslaughter for killing a little boy, and also hitting two members of his family. Unfortunately I do not know much more about it, because I only saw the pictures when I clicked on the link of the article. For some reason I was unable to see the article itself. From a comment I read, I gather that alcohol may have been a contributing factor.</p><p>It is sad to me that alcohol can damage so many lives- not only those who participate in it&rsquo;s consumption, but also in the lives of those who come into contact with those impaired by it. Prayers sent for all those involved in this tragedy.</p><p>Sometimes it is hard to understand the meaning of something happening. Sometimes the meaning becomes clear later on. Other times one is left scratching their head. I will never understand why a child has to die, why this particular tragedy had to occur. At the time I couldn’t understand why the woman mentioned alcohol and drinking and driving to me. It’s still unclear to me if this tragedy happened before or after our conversation, but what is clear to me is that she may just have been the one I needed to hear from. </p><p>Since my mother’s death, I’ve romanticized the drink. I’ve thought of going out. I’ve thought, “just one.” I’ve thought, “It’ll be different this time.” I’ve thought of how I’ll only stick to this or that brand. I’ve thought about eating beforehand. I’ve thought about the drink and not giving a fuck, because who really cares if I get drunk now? Who? Sometimes I don’t. Sometimes I just want to drown my sorrows, and the fact that I haven’t done so many things while drunk (yet) makes it that much easier for me to think that it won’t happen to me. </p><p>But this&hellip; THIS is a good reminder of what can happen when I pick up a drink. So tonight I go to bed sober, at 1:36 a.m. the 15th&hellip; scratching my head at tragedy, thanking God for the reminders, and praying for everyone involved- from the driver charged with manslaughter, to the injured and grieving family, to the baby who was sent to the next world before he had much of a chance to live. “But for the Grace of God, there go I.” </p>"
"http://seasaltandsuntea.tumblr.com/post/124131174636/day-1-again","2015-07-15 05:09:41 GMT","[u'alcoholics anonymous', u'aa', u'recovering alcoholic', u'recovery', u'sobriety', u'sober', u'sober living', u'getting sober']","text","Day 1 ... again.","<p>I hate myself.</p>"
"http://rainbowrey.tumblr.com/post/124065501635/i-never-thought-i-would-be-alive-today-i-never","2015-07-14 13:10:20 GMT","[u'alcoholics anonymous', u'aa', u'sober', u'soberlife', u'thankful', u'thank you', u'threemonthssober', u'happy', u'happiness', u'queer', u'lgbt', u'lgbtq', u'transgender', u'soberftm', u'ftm', u'ftm transgender']","text","","<p>I never thought I would be alive today. I never thought I would have the desire to be alive today. Everyday is a blessing and I&rsquo;m so thankful for those who have helped me through the most difficult time in my life and for the ones who continue to stick around. I&rsquo;m 3 months sober.</p>"
"http://justjeff63.tumblr.com/post/124057309507/july-14-grapevine-quote-just-how-and-when-we","2015-07-14 09:35:44 GMT","[u'aa', u'grapevine', u'sobriety', u'recovery', u'alcoholics anonymous']","quote","<p>July 14</p>

<p>Grapevine Quote</p>

<p>“Just how and when we tell the truth – or keep silent – can often reveal the difference between genuine integrity and none at all.”</p>","AA Co-Founder, Bill W., August 1961<br/>
“This Matter of Honesty”<br/>
Best of Bill"
"http://bsober.tumblr.com/post/124036888538/daily-recovery-readings-july-14","2015-07-14 03:37:02 GMT","[u'12 Step', u'AA', u'Addiction', u'addiction recovery', u'Alcoholics Anonymous', u'Father Leo&039;s Daily Meditation', u'Recovery', u'Recovery Thought of the Day', u'Relapse', u'sobriety', u'Twenty-Four Hours A Day', u'Walk In Dry Places', u'Wisdom to Know']","text","Daily Recovery Readings-July 14","<p><a href=""http://bsober.org/daily-recovery-readings-july-14/"" target=""_blank"">Daily Recovery Readings-July 14</a></p><blockquote>
<p>Daily Recovery Readings-July 14<br/>
Hello readers. I will not be posting the readings for a few days. Hope to be back by the weekend. Going into the hospital tomorrow for surgery to clean both carotid arteries.<br/>
Daily Reflections</p>
<p>A NOURISHING INGREDIENT, p.204</p>
<p>Where humility had formerly stood for a forced feeding on humble pie<br/>
it now begins to mean the nourishing ingredient which can give us<br/>
serenity.<br/></p>
</blockquote><p><a href=""http://bsober.org/daily-recovery-readings-july-14/"" target=""_blank"">View On WordPress</a></p>"
